track_id,name,artists,album,album_type,album_total_tracks,album_release_date,popularity,duration_ms,explicit,available_markets,spotify_link,emotion,artist_popularity,artist_followers,artist_genres,num_artists,is_collaboration,avg_artist_popularity
6BVyz31HiKIIUvToDwvLUH,A Traves Del Vaso,Grupo Arranke,A Traves Del Vaso,single,1,6/9/2017,0,185423,FALSE,0,https://open.spotify.com/track/6BVyz31HiKIIUvToDwvLUH,love,43,212315,"banda,sierreño,norteño",1,FALSE,43
4wZqjBJCs2tD7AV3c2UUh5,En Peligro de Extinción,La Adictiva,30 Aniversario,album,14,11/13/2020,69,234000,FALSE,0,https://open.spotify.com/track/4wZqjBJCs2tD7AV3c2UUh5,love,70,7659798,"banda,norteño,grupera",1,FALSE,70
7hsIrFY3AI8aaj04RI0YZI,Y Llegaste Tú,Banda El Recodo,La Más Completa Colección (Disc 2),compilation,15,1/1/2009,41,198453,FALSE,1,https://open.spotify.com/track/7hsIrFY3AI8aaj04RI0YZI,love,74,4467569,"banda,norteño,música mexicana",1,FALSE,74
6GTX6TGcHEWHoxHXPSVbJ2,Hermosa Experiencia,Banda MS de Sergio Lizárraga,10º Aniversario,album,12,10/1/2013,71,153493,FALSE,185,https://open.spotify.com/track/6GTX6TGcHEWHoxHXPSVbJ2,love,80,19210643,"banda,norteño,grupera",1,FALSE,80
1F6BAyY4iIzHiZCnUIZDbn,La Mejor De Todas,Banda El Recodo,La Mejor De Todas,album,12,1/1/2011,70,207000,FALSE,113,https://open.spotify.com/track/1F6BAyY4iIzHiZCnUIZDbn,love,74,4467569,"banda,norteño,música mexicana",1,FALSE,74
2LaMe6cSGfsbu7KUA8UBoJ,Deja,Banda El Recodo,Lo Mejor De Mi Vida,album,20,11/15/2005,69,156680,FALSE,2,https://open.spotify.com/track/2LaMe6cSGfsbu7KUA8UBoJ,love,74,4467569,"banda,norteño,música mexicana",1,FALSE,74
51RcAoNIqe0G3284yxT8G0,Solo Un Dia (Ahora Te Amo),Adan Romero,Solo Un Dia…,album,14,12/20/2007,68,203493,FALSE,182,https://open.spotify.com/track/51RcAoNIqe0G3284yxT8G0,love,51,911643,"banda,norteño",1,FALSE,51
0bBvuLFzIjrHm9PPyvohIA,Mi Mayor Anhelo,Banda MS de Sergio Lizárraga,Mi Mayor Anhelo,album,13,1/1/2009,75,209786,FALSE,184,https://open.spotify.com/track/0bBvuLFzIjrHm9PPyvohIA,love,80,19210643,"banda,norteño,grupera",1,FALSE,80
4OVpyR6yhYyVoRj9D7CERz,Ojos Cerrados,"Banda MS de Sergio Lizárraga, Carín León",Ojos Cerrados,single,1,1/7/2022,75,180750,FALSE,185,https://open.spotify.com/track/4OVpyR6yhYyVoRj9D7CERz,love,80,19210643,"banda,norteño,grupera",2,TRUE,82
31REg67eoHJSvMLUcEmGNj,El Final De Nuestra Historia,La Arrolladora Banda El Limón De Rene Camacho,Y Que Quede Claro,album,15,2007,81,195306,FALSE,183,https://open.spotify.com/track/31REg67eoHJSvMLUcEmGNj,love,82,10448923,"banda,norteño,grupera",1,FALSE,82
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",El Comienzo,album,12,8/25/2023,76,165848,FALSE,0,https://open.spotify.com/track/0O3U5iwTbiXCREMkvotJuN,love,84,7537428,"cumbia norteña,banda,norteño",2,TRUE,82
3WWOgwKCsqi5GCO5eRoen0,Cuál Adiós,Banda Clave Nueva,Ya No Vives En Mí,album,16,6/30/2015,0,209586,FALSE,0,https://open.spotify.com/track/3WWOgwKCsqi5GCO5eRoen0,love,56,881739,"banda,norteño",1,FALSE,56
2xxq5LXFBFyawPChsOOWVu,El Amor de Mi Vida,La Adictiva,El Amor de Mi Vida,single,1,4/5/2019,0,212946,FALSE,0,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu,love,70,7659798,"banda,norteño,grupera",1,FALSE,70
6pD0ufEQq0xdHSsRbg9LBK,un x100to,"Grupo Frontera, Bad Bunny",un x100to,single,1,4/17/2023,76,194563,FALSE,185,https://open.spotify.com/track/6pD0ufEQq0xdHSsRbg9LBK,love,84,7537428,"cumbia norteña,banda,norteño",2,TRUE,90
0mzsLrUNazBaRfYZfjmpSV,Bebe Dame,"Fuerza Regida, Grupo Frontera",Bebe Dame,single,1,12/16/2022,69,271861,FALSE,185,https://open.spotify.com/track/0mzsLrUNazBaRfYZfjmpSV,love,90,20329823,"corrido,corridos tumbados,corridos bélicos",2,TRUE,87
7uL1ZsdxI8l4sgEsgCmTlG,Entre Beso Y Beso,La Arrolladora Banda El Limón De Rene Camacho,Calidad Y Cantidad,album,14,3/23/2018,72,182306,FALSE,184,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG,love,82,10448923,"banda,norteño,grupera",1,FALSE,82
0Axl0XXpjltt7Hi6mzeAhx,Mi Princesa,Remmy Valenzuela,Mi Princesa,album,12,10/6/2015,72,183600,FALSE,184,https://open.spotify.com/track/0Axl0XXpjltt7Hi6mzeAhx,love,69,2351539,"banda,norteño,sierreño",1,FALSE,69
5HpXH64cSBNu26yhw3vK37,El Amor De Tu Vida,"Carín León, Tony Melendez",El Amor De Tu Vida,single,1,8/28/2020,1,163223,FALSE,0,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37,love,84,17507282,"banda,norteño,sierreño",2,TRUE,69.5
1ugCJElyPMmDj2FYPgbD4d,A Lo Mejor,Banda MS de Sergio Lizárraga,No Me Pidas Perdón,album,12,6/24/2014,75,212280,FALSE,185,https://open.spotify.com/track/1ugCJElyPMmDj2FYPgbD4d,love,80,19210643,"banda,norteño,grupera",1,FALSE,80
1B1hZXrHPMMqjVFHnOljRk,Solo Con Verte,Banda MS de Sergio Lizárraga,Solo Con Verte,single,1,11/5/2015,0,192973,FALSE,0,https://open.spotify.com/track/1B1hZXrHPMMqjVFHnOljRk,love,80,19210643,"banda,norteño,grupera",1,FALSE,80
6981hdSOqG8tP6xTqaySa1,Ojos Verdes,Julión Álvarez y su Norteño Banda,Soy Lo Que Quiero... Indispensable (Edición Especial),album,15,9/23/2013,76,237080,FALSE,183,https://open.spotify.com/track/6981hdSOqG8tP6xTqaySa1,love,81,11336464,"banda,norteño,grupera",1,FALSE,81
3smCnGYSUF8BwNDjbpAZZA,Si Yo Fuera Ladrón,El Chapo De Sinaloa,Tu Yo Y La Luna,album,12,1/1/2004,67,200386,FALSE,74,https://open.spotify.com/track/3smCnGYSUF8BwNDjbpAZZA,love,62,2608559,"banda,norteño,ranchera",1,FALSE,62
6nyl8kugrRsjzvpFhvw4hE,Es Que Me Gustas - En Vivo,Los 2 de la S,En Vivo desde El Foro Lizos Music,album,10,8/9/2019,62,152186,FALSE,185,https://open.spotify.com/track/6nyl8kugrRsjzvpFhvw4hE,love,56,542570,"banda,sierreño,norteño",1,FALSE,56
1OGze4EM0gQ8NNrtdVLCf1,Mi Meta Contigo,Banda Los Sebastianes De Saúl Plata,En Vida,album,22,1/26/2018,0,188586,FALSE,0,https://open.spotify.com/track/1OGze4EM0gQ8NNrtdVLCf1,love,59,1439029,"banda,música mexicana,norteño",1,FALSE,59
7LMuasDvRrwulpdKMyukDl,Historia sin fin,Banda Machos,Historia sin fin,album,12,10/2/1997,68,184706,FALSE,185,https://open.spotify.com/track/7LMuasDvRrwulpdKMyukDl,love,65,1938747,"banda,grupera,cumbia",1,FALSE,65
6Um358vY92UBv5DloTRX9L,Que Vuelvas,"Carín León, Grupo Frontera",Que Vuelvas,single,1,12/9/2022,71,169418,FALSE,185,https://open.spotify.com/track/6Um358vY92UBv5DloTRX9L,love,84,17507282,"banda,norteño,sierreño",2,TRUE,84
7cQu1Br0VrCs193cn3eyTO,La Noche Perfecta,El Chapo De Sinaloa,Serie 33,album,13,1/1/2006,0,187600,FALSE,0,https://open.spotify.com/track/7cQu1Br0VrCs193cn3eyTO,love,62,2608559,"banda,norteño,ranchera",1,FALSE,62
70F4EfjFcXuqdf2nN51P0P,El Próximo Viernes,Espinoza Paz,El Cantautor del Pueblo,album,15,3/18/2008,70,250600,FALSE,185,https://open.spotify.com/track/70F4EfjFcXuqdf2nN51P0P,love,68,4168559,"banda,ranchera,popular colombian music",1,FALSE,68
3EjuEvxoNgHV6urIdPA4cl,Te Presumo,Banda El Recodo,Te Presumo,album,15,1/1/2008,68,192973,FALSE,77,https://open.spotify.com/track/3EjuEvxoNgHV6urIdPA4cl,love,74,4467569,"banda,norteño,música mexicana",1,FALSE,74
29vIEdxgMT9H1fnBMecWjA,Lo Tienes Todo,Julión Álvarez y su Norteño Banda,PRESENTE,album,12,11/17/2023,79,164386,FALSE,183,https://open.spotify.com/track/29vIEdxgMT9H1fnBMecWjA,love,81,11336464,"banda,norteño,grupera",1,FALSE,81
02dDyWjaailekGgrmLtE3E,Te Metiste,Ariel Camacho y Los Plebes Del Rancho,Te Metiste,single,1,7/17/2015,46,210906,FALSE,185,https://open.spotify.com/track/02dDyWjaailekGgrmLtE3E,love,68,4653959,"banda,corrido,sierreño",1,FALSE,68
35oKShiPehjQg7y1iTIQ0E,Broche de Oro,Edwin Luna y La Trakalosa de Monterrey,La Banda Grande de la Sultana del Norte,album,12,8/5/2014,0,216226,FALSE,0,https://open.spotify.com/track/35oKShiPehjQg7y1iTIQ0E,love,67,4539184,"banda,norteño",1,FALSE,67
3VK8copXwqvAueMPhnBe6K,Siempre Te Voy A Querer,Calibre 50,Desde El Rancho,album,14,9/23/2016,70,234360,FALSE,184,https://open.spotify.com/track/3VK8copXwqvAueMPhnBe6K,love,76,13068533,"banda,corrido,norteño",1,FALSE,76
0S3fsClMI9T26hpfwBdRqA,Tu Eterno Enamorado,Banda Maguey,Tu Eterno Enamorado,album,10,1/1/1996,57,220154,FALSE,185,https://open.spotify.com/track/0S3fsClMI9T26hpfwBdRqA,love,62,1358181,"banda,grupera,duranguense",1,FALSE,62
7cfpUwXVmVNwi0e0lKkII3,Te Quiero Así,Valentín Elizalde,Vencedor,album,14,1/1/2006,68,171026,FALSE,184,https://open.spotify.com/track/7cfpUwXVmVNwi0e0lKkII3,love,68,3993650,"banda,norteño,corrido",1,FALSE,68
0hkoQgoqic1qQtxPOudmrx,Amor,emmanuellcortess_,Memorias <3,album,9,7/28/2023,25,202058,FALSE,0,https://open.spotify.com/track/0hkoQgoqic1qQtxPOudmrx,love,66,259771,"cumbia norteña,música mexicana",1,FALSE,66
2yS8aYWXEWJ1NlZ7VPDroT,Me Vas a Extrañar,Banda MS de Sergio Lizárraga,Que Bendición,album,13,2/5/2016,76,176800,FALSE,185,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,love,80,19210643,"banda,norteño,grupera",1,FALSE,80
0B5nnPv1ebuo0VFXCMfUij,Seremos,El Bebeto,Mi Persona Preferida,album,12,2/8/2019,72,186653,FALSE,184,https://open.spotify.com/track/0B5nnPv1ebuo0VFXCMfUij,love,64,2796795,"banda,mariachi,ranchera",1,FALSE,64
3K6noLeoPTQJ5jUErC8jT5,Simplemente Gracias,Calibre 50,Simplemente Gracias,album,14,8/16/2019,71,203200,FALSE,184,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,love,76,13068533,"banda,corrido,norteño",1,FALSE,76
6CmFzaTvg7lRSAWwHmBDfj,Amor Del Bueno,Calibre 50,Desde El Rancho,album,14,9/23/2016,68,193386,FALSE,184,https://open.spotify.com/track/6CmFzaTvg7lRSAWwHmBDfj,love,76,13068533,"banda,corrido,norteño",1,FALSE,76
6iNwkkQ0JzYAflbTk405MD,Loco Enamorado,Remmy Valenzuela,80% Mío,album,13,5/31/2019,63,210773,FALSE,184,https://open.spotify.com/track/6iNwkkQ0JzYAflbTk405MD,love,69,2351539,"banda,norteño,sierreño",1,FALSE,69
7eiSXHkbvpNSDqgUcSIPfQ,Y Que Quede Claro,La Arrolladora Banda El Limón De Rene Camacho,Lo Mejor De...,album,20,11/4/2014,47,191826,FALSE,7,https://open.spotify.com/track/7eiSXHkbvpNSDqgUcSIPfQ,love,82,10448923,"banda,norteño,grupera",1,FALSE,82
7j9iuJvGg8Ve2O20CO8Oho,Dueño de Ti,"Sergio Vega ""El Shaka""",Me Gusta Estar Contigo,album,13,8/24/2004,73,220586,FALSE,185,https://open.spotify.com/track/7j9iuJvGg8Ve2O20CO8Oho,love,66,2060764,"banda,norteño,grupera",1,FALSE,66
51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,Julión Álvarez y su Norteño Banda,PRESENTE,album,12,11/17/2023,82,185933,FALSE,183,https://open.spotify.com/track/51qYdMBxt9mFbtZBzq1Yfi,love,81,11336464,"banda,norteño,grupera",1,FALSE,81
2BaBwcllqDMkoD9184xOxP,Recuerda,Marca MP,Flores,single,5,7/3/2020,67,150413,FALSE,185,https://open.spotify.com/track/2BaBwcllqDMkoD9184xOxP,love,66,2823586,"corrido,banda,sierreño",1,FALSE,66
7GQfk7tJpiI63QSAOzDiNV,SOY GRACIAS A DIOS,Codiciado,SOY GRACIAS A DIOS,single,1,9/12/2025,62,163979,TRUE,184,https://open.spotify.com/track/7GQfk7tJpiI63QSAOzDiNV,love,65,1012941,"corrido,corridos bélicos,corridos tumbados",1,FALSE,65
1PPswVdqYYvfBIk5MdB4Lo,Me Está Gustando,Banda Los Recoditos,Me Está Gustando,album,12,12/11/2015,63,180146,FALSE,184,https://open.spotify.com/track/1PPswVdqYYvfBIk5MdB4Lo,love,67,5119946,"banda,norteño,corrido",1,FALSE,67
1DwQgyvgKArDb8abfodH1f,Huele A Peligro,La Arrolladora Banda El Limón De Rene Camacho,Huele A Peligro,album,13,1/1/2004,67,232480,FALSE,18,https://open.spotify.com/track/1DwQgyvgKArDb8abfodH1f,love,82,10448923,"banda,norteño,grupera",1,FALSE,82
70w1mwTod6NgCNV6e7ZlIQ,Cada Vez Te Extraño Más,"Grupo Firme, Luis Alfonso Partida El Yaki",Cada Vez Te Extraño Más,single,1,8/7/2019,0,250686,FALSE,0,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ,love,80,15661400,"banda,corrido,norteño",2,TRUE,72
18J1Ke20aBiyK0nv9gnjez,¿Por Que Me Enamoré?,Ulices Chaidez,Andamos En El Ruedo,album,19,10/21/2016,63,205420,FALSE,185,https://open.spotify.com/track/18J1Ke20aBiyK0nv9gnjez,love,58,1006132,"banda,sierreño,corrido",1,FALSE,58
0KHDthR0XvPoeJaqBc7Sg5,Ya Te Perdí La Fe,La Arrolladora Banda El Limón De Rene Camacho,Ojos En Blanco,album,13,12/15/2014,77,147053,FALSE,182,https://open.spotify.com/track/0KHDthR0XvPoeJaqBc7Sg5,love,82,10448923,"banda,norteño,grupera",1,FALSE,82
5JhUm1v5AbI5Yu6jLKCPRO,No Se Va - En Vivo,Grupo Frontera,No Se Va (En Vivo),single,1,4/28/2022,0,194019,FALSE,0,https://open.spotify.com/track/5JhUm1v5AbI5Yu6jLKCPRO,love,84,7537428,"cumbia norteña,banda,norteño",1,FALSE,84
0NEM7h8JdcCOO2JMs22ekV,Me Hubieras Dicho,Joss Favela,Caminando,album,13,5/31/2019,60,171000,FALSE,185,https://open.spotify.com/track/0NEM7h8JdcCOO2JMs22ekV,love,61,1474633,"banda,sierreño,norteño",1,FALSE,61
37VEkq2T4e6CTrs9CjU8KL,Mis Queridos Padres,Simón León,Con La Bendicion De Dios,album,10,7/7/2017,44,145760,FALSE,185,https://open.spotify.com/track/37VEkq2T4e6CTrs9CjU8KL,love,40,11182,"corridos bélicos,banda,corrido",1,FALSE,40
0gOwkN1piWLMINfj97SogV,Música Romántica,"Pancho Barraza, Grupo Firme",Música Romántica,single,1,6/24/2021,40,232573,FALSE,0,https://open.spotify.com/track/0gOwkN1piWLMINfj97SogV,love,67,3474671,"banda,norteño,grupera",2,TRUE,73.5
4ggabbjjuHrG06SsYnqvEs,Ya Me Enteré,Chayín Rubio,El Ahijado Consentido,album,13,5/11/2018,65,189346,FALSE,184,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs,love,55,869994,"banda,sierreño,ranchera",1,FALSE,55
1UpX5ptkVw2axgCbWWXbvk,Después de Ti ¿Quién?,La Adictiva,Disfruté Engañarte,album,13,2014,71,234367,FALSE,0,https://open.spotify.com/track/1UpX5ptkVw2axgCbWWXbvk,love,70,7659798,"banda,norteño,grupera",1,FALSE,70
4yDTg9PkshhDpmUIVFoYI5,Ebrio De Amor,Valentín Elizalde,15 Exitos,album,15,1/1/2006,69,165533,FALSE,1,https://open.spotify.com/track/4yDTg9PkshhDpmUIVFoYI5,love,68,3993650,"banda,norteño,corrido",1,FALSE,68
7ctLV5QnYVq3V89EK3XNsa,Sentimientos De Cartón,Duelo,Necesito Más De Ti,album,12,2009,69,183653,FALSE,183,https://open.spotify.com/track/7ctLV5QnYVq3V89EK3XNsa,love,70,2226540,"norteño,grupera,tejano",1,FALSE,70
4fYNJdS986IYQWxVoZjY3A,Borracho de Amor,Edwin Luna y La Trakalosa de Monterrey,De Monterrey a Sinaloa,compilation,11,4/1/2021,59,204200,FALSE,185,https://open.spotify.com/track/4fYNJdS986IYQWxVoZjY3A,love,67,4539184,"banda,norteño",1,FALSE,67
211mktDmIq7g2Q4gBTXphj,No Lo Hice Bien,Los Plebes del Rancho de Ariel Camacho,Recuerden Mi Estilo,album,16,3/4/2016,68,183547,FALSE,185,https://open.spotify.com/track/211mktDmIq7g2Q4gBTXphj,love,68,5004925,"banda,sierreño,corrido",1,FALSE,68
1AP1CzTmlJT2Q0IrJVaJbV,Por Enamorarme,Los Plebes del Rancho de Ariel Camacho,La Suerte,album,17,8/11/2018,0,176497,FALSE,0,https://open.spotify.com/track/1AP1CzTmlJT2Q0IrJVaJbV,love,68,5004925,"banda,sierreño,corrido",1,FALSE,68
6zTtNPcDqmpOOWmjQAVR6Z,Escondidos,La Adictiva,30 Aniversario,album,14,11/13/2020,66,191893,FALSE,0,https://open.spotify.com/track/6zTtNPcDqmpOOWmjQAVR6Z,love,70,7659798,"banda,norteño,grupera",1,FALSE,70
59qkoYLBlVCbnhhpg8Z78H,Tu Naturaleza,"Simón León, Perdidos De Sinaloa",Tu Naturaleza,single,1,10/5/2023,39,184523,FALSE,185,https://open.spotify.com/track/59qkoYLBlVCbnhhpg8Z78H,love,40,11182,"corridos bélicos,banda,corrido",2,TRUE,49
0lQw1AoV5ZUAatpZN0Lrl5,Me Gusta Todo De Ti,Banda El Recodo,Romances,album,14,1/1/2012,60,184173,FALSE,62,https://open.spotify.com/track/0lQw1AoV5ZUAatpZN0Lrl5,love,74,4467569,"banda,norteño,música mexicana",1,FALSE,74
3KvOyxyr3g0OoxuMc0iXUi,La Más Deseada,Valentín Elizalde,Volveré a Amar,album,13,1/1/2004,65,177440,FALSE,70,https://open.spotify.com/track/3KvOyxyr3g0OoxuMc0iXUi,love,68,3993650,"banda,norteño,corrido",1,FALSE,68
6tKFmdlGpSiLZV35VH4PIx,De Rodillas Te Pido,Los Alegres de la Sierra,Duele El Amor,album,13,1/1/2006,62,214000,FALSE,1,https://open.spotify.com/track/6tKFmdlGpSiLZV35VH4PIx,love,59,999564,"sierreño,norteño,duranguense",1,FALSE,59
2ZP3N8z0sgzsla8Dzd7B6W,En Peligro De Extinción,Banda M-1,En Peligro De Extinción,single,1,5/2/2025,39,232950,FALSE,185,https://open.spotify.com/track/2ZP3N8z0sgzsla8Dzd7B6W,love,45,24946,banda,1,FALSE,45
2jPufybqAAmiF16Jirt9Ez,Te Hubieras Ido Antes,Julión Álvarez y su Norteño Banda,Soy Lo Que Quiero... Indispensable (Edición Especial),album,15,9/23/2013,75,191413,FALSE,183,https://open.spotify.com/track/2jPufybqAAmiF16Jirt9Ez,love,81,11336464,"banda,norteño,grupera",1,FALSE,81
42QrQFst462IHFXR19hxZQ,Mil Heridas,Cuisillos De Arturo Macias,Mil Heridas,album,12,1/1/2007,68,227840,FALSE,184,https://open.spotify.com/track/42QrQFst462IHFXR19hxZQ,love,68,914870,"banda,grupera,duranguense",1,FALSE,68
15KNGMJFNAaZUq7qNmuKJU,Derecho De Antigüedad,La Original Banda El Limón de Salvador Lizárraga,Derecho De Antiguedad,album,11,1/1/2008,68,183906,FALSE,18,https://open.spotify.com/track/15KNGMJFNAaZUq7qNmuKJU,love,65,3546005,"banda,corrido,norteño",1,FALSE,65
5GlRQs3NvdGH1WgJWXziJS,¿Cómo carajos te olvido?,Simón León,¿Cómo carajos te olvido?,single,1,1/10/2025,50,192975,TRUE,185,https://open.spotify.com/track/5GlRQs3NvdGH1WgJWXziJS,love,40,11182,"corridos bélicos,banda,corrido",1,FALSE,40
3se5Q9CtQLv26cFWYOcExQ,It’s Euphoric,Georgia,It's Euphoric,single,1,3/29/2023,37,221493,FALSE,184,https://open.spotify.com/track/3se5Q9CtQLv26cFWYOcExQ,love,44,71539,,1,FALSE,44
2whqLIu4VLqZLfzfqs3AZa,Paradise Calling,Birdy,Portraits,album,11,8/18/2023,44,186918,FALSE,184,https://open.spotify.com/track/2whqLIu4VLqZLfzfqs3AZa,love,70,3739222,,1,FALSE,70
2nWPLymNnBDDawkIpYcl4S,"Happy, Healthy, Well-Adjusted",Max Bennett Kelly,"Happy, Healthy, Well-Adjusted",single,1,7/16/2021,45,137755,TRUE,185,https://open.spotify.com/track/2nWPLymNnBDDawkIpYcl4S,love,30,16496,,1,FALSE,30
0kU2hNsMbTPHOMDD7qKQS8,a letter to myself at 17,Baby Queen,Quarter Life Crisis (Deluxe),album,21,11/10/2023,36,199671,FALSE,183,https://open.spotify.com/track/0kU2hNsMbTPHOMDD7qKQS8,love,43,140497,,1,FALSE,43
6Boku1BWobUkaFxN6rcLY4,Superinlove (Roll Credits),Max Bennett Kelly,Superinlove (Roll Credits),single,1,4/13/2023,29,108132,TRUE,185,https://open.spotify.com/track/6Boku1BWobUkaFxN6rcLY4,love,30,16496,,1,FALSE,30
6JJTksxIuEujIJ3LKXfpZ6,Duet,Frankie Cosmos,Vessel,album,18,3/30/2018,38,132319,FALSE,184,https://open.spotify.com/track/6JJTksxIuEujIJ3LKXfpZ6,love,55,345509,bedroom pop,1,FALSE,55
1GIsnE71uUtWvGpvnJCTXO,Best Day Of My Life,Tom Odell,Best Day of My Life,album,12,10/28/2022,70,146895,TRUE,185,https://open.spotify.com/track/1GIsnE71uUtWvGpvnJCTXO,love,78,4336054,,1,FALSE,78
0RZXRyvkHWhcuL9A0dUQMC,**it gets better - live @ middle farm,Martin Luke Brown,"damn, look at the view ! (deluxe)",album,11,5/19/2023,21,241147,TRUE,185,https://open.spotify.com/track/0RZXRyvkHWhcuL9A0dUQMC,love,47,43386,,1,FALSE,47
10LBv5a9JLom1L6a05goUV,I’m Not Perfect (But I’m Trying),Rachel Chinouriri,I’m Not Perfect (But I’m Trying),single,1,10/25/2022,45,206222,FALSE,184,https://open.spotify.com/track/10LBv5a9JLom1L6a05goUV,love,61,357846,,1,FALSE,61
1PzuEcwbBZwap3pTjwSNYP,Trust,Nuno Freitas,Trust,single,1,7/3/2024,18,226562,FALSE,185,https://open.spotify.com/track/1PzuEcwbBZwap3pTjwSNYP,love,26,17415,,1,FALSE,26
779uJH5aHLN4ZbEsu7GRTD,Shell,Ethan Tasch,Got Him!,album,10,7/28/2023,47,140145,FALSE,185,https://open.spotify.com/track/779uJH5aHLN4ZbEsu7GRTD,love,41,24336,,1,FALSE,41
75NgXlkXMMtUI9611uR5kX,Abigail,Frankie Cosmos,Inner World Peace,album,15,10/21/2022,44,113936,FALSE,184,https://open.spotify.com/track/75NgXlkXMMtUI9611uR5kX,love,55,345509,bedroom pop,1,FALSE,55
5v66VjrhFwSlPqadCrubyb,Vertigo,Griff,Vertigo,album,14,7/12/2024,62,179757,FALSE,184,https://open.spotify.com/track/5v66VjrhFwSlPqadCrubyb,love,60,433092,,1,FALSE,60
5qijmwAZOkz18fJ1Wu5mY1,My Vine,Wasia Project,My Vine,single,1,12/9/2022,0,188081,FALSE,0,https://open.spotify.com/track/5qijmwAZOkz18fJ1Wu5mY1,love,52,368438,,1,FALSE,52
0EckIVFCMHtta9OiXkPouz,Car Park,Nieve Ella,Lifetime of Wanting,single,5,9/1/2023,38,184881,FALSE,185,https://open.spotify.com/track/0EckIVFCMHtta9OiXkPouz,love,36,40999,,1,FALSE,36
557jdZsn0FAltJXgenminf,Pretty Boy,LÉON,Pretty Boy,single,1,8/18/2023,44,231253,FALSE,185,https://open.spotify.com/track/557jdZsn0FAltJXgenminf,love,55,390969,,1,FALSE,55
55RszydvrfNlZ2BQdF1c4q,One That Got Away,MUNA,One That Got Away,single,1,4/17/2023,50,232266,FALSE,184,https://open.spotify.com/track/55RszydvrfNlZ2BQdF1c4q,love,52,437897,,1,FALSE,52
6XHikJpK06NoXaFwkH4tPL,I Spend Too Much Time in My Room,The Band CAMINO,I Spend Too Much Time in My Room,single,1,7/29/2016,1,272377,FALSE,0,https://open.spotify.com/track/6XHikJpK06NoXaFwkH4tPL,love,61,425333,,1,FALSE,61
1LwjTVfQhnox5r8iU46dSn,Black Friday,Tom Odell,The End,single,2,12/22/2023,45,221510,FALSE,185,https://open.spotify.com/track/1LwjTVfQhnox5r8iU46dSn,love,78,4336054,,1,FALSE,78
2u42f2gV0OxY7zWYhow1Zu,I Wanna Know,The Hunna,I'd Rather Die Than Let You In,album,12,10/2/2020,34,217080,TRUE,180,https://open.spotify.com/track/2u42f2gV0OxY7zWYhow1Zu,love,50,264537,,1,FALSE,50
0BrK4ZROxVgqLsfLeyvHVU,Wide Eyes and Halos,The Reytons,Wide Eyes and Halos,single,1,7/12/2019,33,169800,FALSE,185,https://open.spotify.com/track/0BrK4ZROxVgqLsfLeyvHVU,love,50,156642,,1,FALSE,50
5tJGW8Wbfyb1TrRjMc8mCc,leavemealone - Nia Archives Remix,"Fred again.., Baby Keem, Nia Archives",leavemealone (Nia Archives Remix),single,2,12/29/2023,50,179441,TRUE,184,https://open.spotify.com/track/5tJGW8Wbfyb1TrRjMc8mCc,love,79,2247878,"stutter house,house",3,TRUE,69.33333333
3vLByi1CdmNJPpTtOdKqAQ,Wish on an Eyelash,Mallrat,Butterfly Blue,album,11,5/13/2022,46,58929,FALSE,79,https://open.spotify.com/track/3vLByi1CdmNJPpTtOdKqAQ,love,54,243049,,1,FALSE,54
18AEF8fvBL5QfyHUqQkZVT,Serotonin,Angie McMahon,"Light, Dark, Light Again",album,13,10/27/2023,48,259618,FALSE,184,https://open.spotify.com/track/18AEF8fvBL5QfyHUqQkZVT,love,52,176475,,1,FALSE,52
6iabiOyIuzZ96Tk6KyYCRp,That Was the Worst Christmas Ever!,Sufjan Stevens,Songs For Christmas,album,42,11/21/2006,39,198026,FALSE,185,https://open.spotify.com/track/6iabiOyIuzZ96Tk6KyYCRp,love,71,2370518,baroque pop,1,FALSE,71
0tJ5caM3uR2OTin4rxu8MU,I'll Be Home for Christmas,"Nuno Freitas, River Westin",I'll Be Home for Christmas,single,2,12/1/2020,15,139291,FALSE,185,https://open.spotify.com/track/0tJ5caM3uR2OTin4rxu8MU,love,26,17415,,2,TRUE,19.5
1sygfNN1Uw3kWlmTqC3PJY,Are You OK?,Wasuremono,Are You OK?,album,11,6/14/2019,39,263733,FALSE,185,https://open.spotify.com/track/1sygfNN1Uw3kWlmTqC3PJY,love,24,12754,,1,FALSE,24
6DdAZ0zZmmSwM8uqoVlepL,Bruises Off The Peach,Ryan Beatty,Calico,album,9,4/28/2023,49,192961,FALSE,184,https://open.spotify.com/track/6DdAZ0zZmmSwM8uqoVlepL,love,46,178824,,1,FALSE,46
37xLleQB8KB3Bw44L6epzu,My Youth,Nuno Freitas,My Youth,single,1,5/1/2024,17,312352,FALSE,185,https://open.spotify.com/track/37xLleQB8KB3Bw44L6epzu,love,26,17415,,1,FALSE,26
