word,spearman_corr
dilliwaali,0.02330629695333972
rahoon,0.02330629695333972
yaar,0.023296056735859244
soni,0.023239421129837637
main,0.02295700418995771
kinna,0.022911773536012207
2009,0.02289597775970334
thousand,0.022741695178696713
tak,0.022690097458495474
1999,0.022682734779533625
hua,0.02264737595583453
chahiye,0.022643245338761456
pyaar,0.022643245338761456
pehla,0.022639203521136665
look,0.022620080029614888
bleeding,0.022485287575672783
uhaw,0.02242407488371162
virus,0.02242407488371162
112,0.02242407488371162
july,0.02242407488371162
exception,0.02242407488371162
evans,0.02242407488371162
chhodoon,0.02242407488371162
faith,0.02242407488371162
chuk,0.02242407488371162
risk,0.02242407488371162
bieber,0.02242407488371162
magbalik,0.02242407488371162
incomplete,0.02242407488371162
maaf,0.02242407488371162
tayong,0.02242407488371162
lahat,0.02242407488371162
nobela,0.02242407488371162
kahoon,0.02242407488371162
tose,0.02242407488371162
saudebazi,0.02242407488371162
justin,0.02242407488371162
leon,0.02242407488371162
cage,0.02242407488371162
agar,0.02242407488371162
rastaa,0.02242407488371162
bridges,0.02242407488371162
sawaar,0.02242407488371162
isq,0.02242407488371162
idk,0.02242407488371162
snooze,0.02242407488371162
ifly,0.02242407488371162
dildaara,0.02242407488371162
athena,0.02242407488371162
mickey,0.02242407488371162
ring,0.02242407488371162
ambarsariya,0.02242407488371162
lied,0.02240630869412845
forever,0.022333778037839872
2014,0.022206672787779495
mahi,0.022043005839024497
nice,0.021664592769495818
number,0.021640213543148375
gaye,0.021569132549758473
sohna,0.021541852814083523
egypt,0.021541852814083523
ghoomeya,0.021541852814083523
abhi,0.021541852814083523
daddy,0.021541852814083523
newz,0.021541852814083523
steve,0.021541852814083523
nangangamba,0.021541852814083523
twilight,0.021541852814083523
goodiyaan,0.021541852814083523
weak,0.021541852814083523
youbut,0.021541852814083523
chaand,0.021541852814083523
pano,0.021541852814083523
stable,0.021541852814083523
baajiyaan,0.021541852814083523
pathaan,0.021541852814083523
besharam,0.021541852814083523
mahiye,0.021541852814083523
euphoria,0.021541852814083523
jag,0.021541852814083523
aashiq,0.021541852814083523
kazee,0.021541852814083523
buwan,0.021541852814083523
creep,0.021541852814083523
baaliyan,0.021541852814083523
jinna,0.021541852814083523
mauja,0.021541852814083523
prince,0.021541852814083523
migraine,0.021541852814083523
saga,0.021541852814083523
hbo,0.021541852814083523
loveyatri,0.021503349893866944
sake,0.02147435789190527
soch,0.02147435789190527
humko,0.02144276633928753
woh,0.02139370473843931
fly,0.02133662461351268
jogi,0.02120666300270981
pt,0.020921390900974262
pal,0.0208267310632417
wont,0.020765271345633426
saari,0.0207556500698518
