word,spearman_corr
goode,0.021763961215665855
johnny,0.021763961215665855
jamboo,0.021763961215665855
drugs,0.021763961215665855
emotion,0.021763961215665855
chiquitita,0.021763961215665855
deluxe,0.021763961215665855
joker,0.021763961215665855
1983,0.021763961215665855
jets,0.021763961215665855
coco,0.021763961215665855
eden,0.021763961215665855
lion,0.021700698244030127
apt,0.021686823117275628
pie,0.02168303112928263
clocks,0.02159663479337141
hell,0.02137711769205696
mario,0.02137645773673018
damn,0.02137645773673018
mariposa,0.02137645773673018
destino,0.02137645773673018
jessies,0.02137645773673018
jah,0.02137645773673018
hay,0.02137645773673018
dayo,0.02137645773673018
graduate,0.02137645773673018
exs,0.02137645773673018
oddity,0.02137645773673018
existed,0.02137645773673018
casualidad,0.02137645773673018
forgot,0.02137645773673018
llorar,0.02137645773673018
parado,0.02137645773673018
remasterizado,0.02137645773673018
domm,0.02137645773673018
2004,0.021355567316380514
vie,0.02126016296957491
dance,0.02123488321551543
2015,0.021108107643535563
cool,0.02110290852717556
piano,0.021062897528290332
teri,0.021027754596437118
chasing,0.02095464922488647
quererte,0.0209497133991681
canciones,0.0209497133991681
habit,0.0209497133991681
coleccionista,0.0209497133991681
collins,0.0209497133991681
kunta,0.0209497133991681
cardi,0.0209497133991681
duke,0.0209497133991681
ecos,0.0209497133991681
loser,0.0209497133991681
paws,0.0209497133991681
disease,0.0209497133991681
1035,0.0209497133991681
sean,0.02088206576551492
believer,0.020868190638760425
amar,0.020796448667693417
look,0.02076197831564111
theres,0.02070515789939511
linger,0.020656594955754375
la,0.02059884156183899
que,0.020575157213402626
kingston,0.020567115027560725
princes,0.020567115027560725
grande,0.020567115027560725
qu,0.020567115027560725
rainbowwhat,0.020567115027560725
ed,0.020567115027560725
encontr,0.020567115027560725
diane,0.020567115027560725
dreamworks,0.020567115027560725
juke,0.020567115027560725
knife,0.020567115027560725
kokomo,0.020567115027560725
dead,0.020524525612381706
dan,0.020493562216389063
tainted,0.020384387076956882
clap,0.02035134216715549
eye,0.02026393268437465
para,0.020261153843251275
fever,0.020233387754290892
demi,0.020145275797326948
despacito,0.020145275797326948
closing,0.020145275797326948
lightenup,0.020145275797326948
leven,0.020145275797326948
lovato,0.020145275797326948
laxed,0.020145275797326948
perch,0.020145275797326948
ft,0.020145275797326948
crashes,0.020145275797326948
cave,0.020145275797326948
jerk,0.020145275797326948
nokia,0.020145275797326948
medusa,0.020145275797326948
hakuna,0.020145275797326948
1978,0.020145275797326948
chunky,0.020145275797326948
matata,0.020145275797326948
mercy,0.020145275797326948
ca,0.020145275797326948
ex,0.020145275797326948
kali,0.020145275797326948
doy,0.020145275797326948
motto,0.020145275797326948
woman,0.020107418433094135
spotify,0.020073839632065587
lay,0.019980679501758285
samba,0.019864695605968336
lover,0.01972445205183937
hey,0.01971895133236472
conor,0.019708721245108272
kilmetros,0.019708721245108272
goodie,0.019708721245108272
fingers,0.019708721245108272
feldt,0.019708721245108272
maynard,0.019708721245108272
centerfold,0.019708721245108272
grass,0.019708721245108272
mirror,0.019708721245108272
jude,0.019708721245108272
manos,0.019708721245108272
khalid,0.019708721245108272
creo,0.019708721245108272
non,0.019588210195658262
insanity,0.01952577212526304
virtual,0.01952577212526304
birthday,0.019488936206444273
magician,0.019439052583047445
ladies,0.019359270604209097
heart,0.019344559381472046
cover,0.019281976907546194
jxl,0.019281976907546194
caplen,0.019281976907546194
guas,0.019281976907546194
maro,0.019281976907546194
pnau,0.019281976907546194
macklemore,0.019281976907546194
chawki,0.019281976907546194
elastic,0.019281976907546194
labios,0.019281976907546194
robbers,0.019281976907546194
compartidos,0.019281976907546194
iko,0.019281976907546194
unforgettable,0.019247053758781902
york,0.019144206139514428
die,0.019123446491207705
follow,0.019060492969054415
big,0.019040520905556912
change,0.019029736343789842
dancer,0.018991215221598513
speed,0.01898811096352636
