word,kendall_corr
bridget,0.020127156621540344
bekhayali,0.020127156621540344
dekhha,0.020127156621540344
badtameez,0.020127156621540344
nav,0.020127156621540344
swear,0.020127156621540344
bahara,0.020127156621540344
joness,0.020127156621540344
swae,0.020127156621540344
ranjha,0.020103873406399214
belong,0.019900803978051745
soundtrack,0.019895784316831498
white,0.01975302285436817
doo,0.019684633296262508
wop,0.019684633296262508
lage,0.019592924522170103
bharat,0.019541687840765407
buhay,0.01945074650671312
leonora,0.019330591748345467
jodi,0.019330591748345467
jashnebahaaraa,0.019330591748345467
request,0.019330591748345467
dhoonde,0.019330591748345467
saathiyaa,0.019330591748345467
falak,0.019330591748345467
truly,0.019330591748345467
madly,0.019330591748345467
enchanted,0.019330591748345467
jabariya,0.019330591748345467
jaavan,0.019330591748345467
pagtingin,0.019330591748345467
aavan,0.019330591748345467
kendu,0.019330591748345467
idfc,0.019330591748345467
dilliwaali,0.019330591748345467
rahoon,0.019330591748345467
yaar,0.019322098358600815
soni,0.019276826388996464
main,0.019040883099086123
kinna,0.01900336811729036
2009,0.018990266863848592
thousand,0.018862302580492426
tak,0.018819506658585467
1999,0.01881339994238467
hua,0.01878407280444433
chahiye,0.01878064680878024
pyaar,0.01878064680878024
pehla,0.01877247177399384
look,0.018761433154430383
bleeding,0.018649634274362517
uhaw,0.01859886355087575
virus,0.01859886355087575
112,0.01859886355087575
july,0.01859886355087575
exception,0.01859886355087575
evans,0.01859886355087575
chhodoon,0.01859886355087575
faith,0.01859886355087575
chuk,0.01859886355087575
risk,0.01859886355087575
bieber,0.01859886355087575
magbalik,0.01859886355087575
incomplete,0.01859886355087575
maaf,0.01859886355087575
tayong,0.01859886355087575
lahat,0.01859886355087575
nobela,0.01859886355087575
kahoon,0.01859886355087575
tose,0.01859886355087575
saudebazi,0.01859886355087575
justin,0.01859886355087575
leon,0.01859886355087575
cage,0.01859886355087575
agar,0.01859886355087575
rastaa,0.01859886355087575
bridges,0.01859886355087575
sawaar,0.01859886355087575
isq,0.01859886355087575
idk,0.01859886355087575
snooze,0.01859886355087575
ifly,0.01859886355087575
dildaara,0.01859886355087575
athena,0.01859886355087575
mickey,0.01859886355087575
ring,0.01859886355087575
ambarsariya,0.01859886355087575
lied,0.018584128007153658
forever,0.01852396999454612
2014,0.01841854699650797
mahi,0.0182827991779929
nice,0.017968937710684647
number,0.017948717215227714
gaye,0.017889761574739736
sohna,0.01786713535340604
egypt,0.01786713535340604
ghoomeya,0.01786713535340604
abhi,0.01786713535340604
daddy,0.01786713535340604
newz,0.01786713535340604
steve,0.01786713535340604
nangangamba,0.01786713535340604
twilight,0.01786713535340604
goodiyaan,0.01786713535340604
weak,0.01786713535340604
youbut,0.01786713535340604
chaand,0.01786713535340604
pano,0.01786713535340604
stable,0.01786713535340604
baajiyaan,0.01786713535340604
pathaan,0.01786713535340604
besharam,0.01786713535340604
mahiye,0.01786713535340604
euphoria,0.01786713535340604
jag,0.01786713535340604
aashiq,0.01786713535340604
kazee,0.01786713535340604
buwan,0.01786713535340604
creep,0.01786713535340604
baaliyan,0.01786713535340604
jinna,0.01786713535340604
mauja,0.01786713535340604
prince,0.01786713535340604
migraine,0.01786713535340604
saga,0.01786713535340604
hbo,0.01786713535340604
loveyatri,0.0178352004547254
sake,0.017811154054089107
soch,0.017811154054089107
humko,0.01778495154720556
woh,0.01774425912067311
fly,0.01769691601017768
jogi,0.017589123903760377
