word,kendall_corr
spotify,0.012513635632305339
pt1,0.012513635632305339
olvidar,0.012513635632305339
punisher,0.012513635632305339
roseblood,0.012513635632305339
fatale,0.012513635632305339
cocaine,0.012513635632305339
coaster,0.012513635632305339
rosala,0.012513635632305339
femme,0.012513635632305339
farm,0.012513635632305339
sebastian,0.012513635632305339
camden,0.012513635632305339
dorothea,0.012513635632305339
casino143,0.012513635632305339
que,0.012507404241313694
glimpse,0.012447721483045961
games,0.012384416062054768
antihero,0.012358096385356784
mannish,0.012332254641056547
weeks,0.012272395185854131
main,0.012271873091403759
hootenanny,0.012267183800959966
liya,0.01225760071307809
maan,0.01225760071307809
couldve,0.012200174614633125
homage,0.012188689394944132
pan,0.012180431927749815
friends,0.012159654307734554
years,0.01203742207423401
devours,0.012022347536423138
marjorie,0.012022347536423138
14th,0.012022347536423138
dad,0.012022347536423138
crime,0.012022347536423138
saved,0.012022347536423138
purpose,0.012022347536423138
raw,0.012022347536423138
quick,0.012022347536423138
dumbledores,0.012022347536423138
cats,0.012022347536423138
origami,0.012022347536423138
goner,0.012022347536423138
gnossienne,0.012022347536423138
lookalike,0.012022347536423138
goodnight,0.012022347536423138
block,0.012022347536423138
haven,0.012022347536423138
erich,0.012022347536423138
monologue,0.012022347536423138
evermore,0.012022347536423138
fan,0.012022347536423138
youngblood,0.012022347536423138
briston,0.012022347536423138
lee,0.012022347536423138
connecticut,0.012022347536423138
laroi,0.012022347536423138
haim,0.012022347536423138
pool,0.012022347536423138
habits,0.01191878673225279
spring,0.01191426668251664
fit,0.011881459768263561
snowfall,0.011849283465567512
melancholy,0.011840458370574892
lune,0.011809977982690243
warned,0.011809677145207352
arcade,0.01179532062059611
possibility,0.011757993656606883
running,0.011753706497364739
wonder,0.011696558999661745
man,0.011630475481149401
rxseboy,0.011559481065922549
horan,0.011559481065922549
khuda,0.011559481065922549
ratiyaan,0.011559481065922549
sleeves,0.011559481065922549
benjamin,0.011559481065922549
niall,0.011559481065922549
maggie,0.011559481065922549
series,0.011559481065922549
bust,0.011559481065922549
georgia,0.011559481065922549
rudimental,0.011559481065922549
euphoria,0.011559481065922549
lindemann,0.011559481065922549
boots,0.011559481065922549
powfu,0.011559481065922549
daughter,0.011559481065922549
icu,0.011559481065922549
lift,0.011559481065922549
hbo,0.011559481065922549
ive,0.011556687118473059
eyes,0.011533191318189525
disappear,0.011430145456743087
sugar,0.01134104893831104
tek,0.011244030075524433
badge,0.011232544855835441
ellie,0.011232544855835441
long,0.011229507830882682
wants,0.011195217891846212
sped,0.01117471769265397
howls,0.011171021138660992
itty,0.011125036220803578
ww,0.011125036220803578
beaches,0.011125036220803578
dtoiles,0.011125036220803578
bitty,0.011125036220803578
ones,0.011125036220803578
yeh,0.011125036220803578
soulmate,0.011125036220803578
ko,0.011125036220803578
hesitate,0.011125036220803578
mastermind,0.011125036220803578
maestoso,0.011125036220803578
cedar,0.011125036220803578
14a,0.011125036220803578
ilysb,0.011125036220803578
placebo,0.011125036220803578
flicker,0.011125036220803578
reader,0.011125036220803578
parfum,0.011125036220803578
dooriyan,0.011125036220803578
nutcracker,0.011125036220803578
shoreditch,0.011125036220803578
reflecting,0.011125036220803578
kerosene,0.011125036220803578
afraid,0.011078448673458684
old,0.011009106355448616
blow,0.010994226547288828
movement,0.0109568995832996
minutes,0.0109568995832996
daydream,0.010896602179932387
apart,0.010878727897687054
hill,0.010877309409842294
wasnt,0.010827571634715812
game,0.010801015656466647
berlin,0.010758779543664467
velvet,0.010744423019053225
bleed,0.010702772072276726
chimes,0.010702772072276726
nicks,0.010702772072276726
duet,0.010702772072276726
cancer,0.010702772072276726
profile,0.010702772072276726
wahan,0.010702772072276726
jaate,0.010702772072276726
icarus,0.010702772072276726
102,0.010702772072276726
xo,0.010702772072276726
sody,0.010702772072276726
homesick,0.010702772072276726
det,0.010702772072276726
chal,0.010702772072276726
ipanema,0.010702772072276726
beztebya,0.010702772072276726
perfectly,0.010702772072276726
hain,0.010702772072276726
exhale,0.010702772072276726
laufey,0.010702772072276726
boom,0.010702772072276726
cygne,0.010702772072276726
destroyer,0.010702772072276726
driving,0.010702772072276726
short,0.010702772072276726
villain,0.010698482140297252
car,0.010681254310763761
hall,0.010672640395997019
rock,0.010638715757972839
tu,0.010607174983857586
21,0.010592243858174064
skinny,0.0105391802724226
grow,0.010474520356361882
2002,0.010471649051439635
champagne,0.010379744397333671
hear,0.010340362123863698
abcdefu,0.010325817557230063
laisserai,0.01032234119548272
te,0.01032234119548272
je,0.01032234119548272
mots,0.01032234119548272
lose,0.01026164737740396
wish,0.010249472229444051
hogwarts,0.010243965833973514
batiste,0.010243965833973514
memoir,0.010243965833973514
lyric,0.010243965833973514
cheated,0.010243965833973514
chasingdemo,0.010243965833973514
candy,0.010243965833973514
jon,0.010243965833973514
shame,0.010243965833973514
schwanengesang,0.010243965833973514
collapse,0.010243965833973514
direction,0.010243965833973514
confident,0.010243965833973514
necklace,0.010243965833973514
coney,0.010243965833973514
stndchen,0.010243965833973514
growingdying,0.010243965833973514
labyrinth,0.010243965833973514
island,0.010243965833973514
youd,0.010243965833973514
momma,0.010243965833973514
drowning,0.010186119256775773
line,0.010175965629127473
victors,0.010072537667247118
suicide,0.010037426194936853
special,0.010032339398335642
think,0.01001184332430995
2003,0.009974913299890675
homicide,0.009961784369334528
125,0.009756737970288686
robin,0.009756737970288686
consequences,0.009756737970288686
angie,0.009756737970288686
1993,0.009756737970288686
hota,0.009756737970288686
roughest,0.009756737970288686
rockin,0.009756737970288686
mindtrap,0.009756737970288686
suicidal,0.009756737970288686
hailey,0.009756737970288686
movin,0.009756737970288686
hannah,0.009756737970288686
hood,0.009756737970288686
outtake,0.009756737970288686
fye,0.009756737970288686
sheeran,0.009756737970288686
ma,0.009756737970288686
ed,0.009756737970288686
mcmahon,0.009756737970288686
carnival,0.009756737970288686
