word,pearson_corr
daydream,0.012306460320654147
sheeran,0.012227159135338488
ed,0.012227159135338488
hailey,0.012227159135338481
consequences,0.012227159135338474
carnival,0.01222715913533846
125,0.01222715913533846
fye,0.012227159135338445
robin,0.012227159135338435
hood,0.012227159135338435
1993,0.012227159135338428
outtake,0.012227159135338428
ma,0.012227159135338424
geazy,0.01222715913533842
movin,0.012227159135338419
roughest,0.012227159135338419
mindtrap,0.012227159135338417
bell,0.012227159135338417
angie,0.012227159135338414
hannah,0.012227159135338414
mcmahon,0.012227159135338414
kaash,0.012227159135338407
hota,0.012227159135338407
rockin,0.012227159135338398
suicidal,0.012227159135338396
loved,0.012153886722290246
wants,0.011890870008596448
blow,0.011890870008596404
berlin,0.011890870008596403
takes,0.011890870008596397
velvet,0.011890870008596396
grow,0.011890870008596352
rock,0.011722459194082446
hit,0.011680162016135318
odell,0.01163948446767825
sloan,0.011639484467678221
sasha,0.011639484467678221
delara,0.01163948446767821
crash,0.01163948446767821
bells,0.01163948446767821
scared,0.011639484467678207
damour,0.011639484467678207
mariage,0.011639484467678207
breakthru,0.011639484467678202
rosyln,0.0116394844676782
dflat,0.011639484467678195
rve,0.011639484467678195
cleanup,0.011639484467678193
comedown,0.01163948446767819
curious,0.01163948446767819
slowreverb,0.011639484467678188
sientelo,0.011639484467678188
howls,0.011528935473834209
wish,0.011493007901818396
car,0.011475279696538667
2002,0.011475279696538653
way,0.011446027811729124
heavy,0.011340799995793193
wasnt,0.011340799995793183
disappear,0.01134079999579316
ive,0.011313504043385214
sad,0.011252822109503768
bye,0.011252350927725304
lose,0.01117155412113033
victors,0.011059689384480948
danum,0.01105968938448093
villain,0.011059689384480924
killer,0.011059689384480913
21,0.01105968938448091
mistakes,0.011059689384480905
hall,0.0110596893844809
loss,0.011059689384480898
comes,0.011059689384480893
coping,0.011051809800018056
monsoon,0.011051809800018051
gotta,0.01105180980001804
somethings,0.01105180980001804
hurtless,0.01105180980001803
color,0.011051809800018011
shoulders,0.011051809800018006
riopy,0.011051809800018006
grandfather,0.011051809800018006
fishing,0.011051809800018006
deepsea,0.011051809800018006
choking,0.011051809800017999
cornfield,0.01105180980001799
peel,0.01105180980001799
140983,0.01105180980001799
naive,0.011051809800017987
paaye,0.011051809800017985
phmre,0.011051809800017985
halka,0.011051809800017985
jee,0.011051809800017985
cc,0.011051809800017983
d4vd,0.01105180980001798
female,0.01105180980001798
section,0.011051809800017978
joji,0.011051809800017976
panic,0.011051809800017971
murda,0.01105180980001797
run,0.011001437975451075
tu,0.011001437975451066
leaving,0.011001437975451025
sentimentale,0.010644099072423205
unstoppable,0.01064409907242315
springs,0.01064409907242312
solo,0.01052474010822012
strangers,0.010524740108220037
english,0.010464135132357798
mystified,0.010464135132357786
noah,0.010464135132357786
hostage,0.010464135132357786
paint,0.010464135132357779
soulshine,0.010464135132357779
sandy,0.010464135132357777
hoochie,0.010464135132357777
coochie,0.010464135132357777
nicki,0.010464135132357777
minaj,0.010464135132357777
bones,0.010464135132357772
skeleton,0.010464135132357772
crimes,0.010464135132357768
prayers,0.010464135132357765
malibu,0.010464135132357765
1992,0.010464135132357765
think,0.010358823026364036
suicide,0.010322713934766796
house,0.010304169751435303
help,0.01028223568756077
homicide,0.01026181879649844
smiles,0.010228508760365494
pas,0.010228508760365471
deux,0.010228508760365471
2003,0.010228508760365441
hollow,0.010228508760365398
special,0.01022850876036538
fake,0.010228508760365376
piano,0.010172300505979412
york,0.00998335191442466
drift,0.009983351914424654
joy,0.009983351914424654
papercut,0.009876460464697574
sacramento,0.009876460464697569
billy,0.009876460464697567
overpass,0.009876460464697567
younger,0.009876460464697564
laugh,0.009876460464697564
hard,0.009876460464697564
sam,0.009876460464697564
hunt,0.009876460464697564
manifesto,0.009876460464697562
etude,0.00987646046469756
punish,0.00987646046469756
belgrade,0.009876460464697558
ne,0.009876460464697557
entertainer,0.009876460464697557
1n,0.009876460464697557
ghos1,0.009876460464697557
bewafai,0.009876460464697557
bekhayali,0.009876460464697555
hysteria,0.009876460464697555
sport,0.009876460464697553
shop,0.009876460464697553
mahogany,0.009876460464697551
miroirs,0.009812918448307692
locan,0.009812918448307692
barque,0.009812918448307692
une,0.009812918448307692
family,0.009812918448307674
funny,0.009812918448307643
kitchen,0.009765382219627498
inside,0.009643989894082564
best,0.009637968171499827
silence,0.009477336515466535
radio,0.009473054861333305
drowning,0.009471456677259705
nocturnal,0.009397328136249963
heard,0.009397328136249935
enchanted,0.009397328136249918
straight,0.009397328136249912
hell,0.009322086683213004
lies,0.009304627873740463
abcdefu,0.00930462787374039
steinfeld,0.009288785797037366
hailee,0.009288785797037366
